Semana,Hora Rutura,Hora da rutura,Seção,Tipo de requisição,OT,REQ,Tipo Produto,Nº Produto,Descrição,Qtd. Req.,Qtd. Env.,Qtd. Falta,Un. Med,Data, Stock CT, Stock FF,Em trânsito da FF,Tipologia Rutura,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25020586,464518,"F&V, Pão & Iogurtes",CFLI0008,LIMÃO PRÉ CORTADO,30,0,30,KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Acerto de Inventário,COZINHA FRIA,NORMAL,OT25020582,464514,"F&V, Pão & Iogurtes",CVAL0009,Alface frisada branca,"0,306",0,"0,306",KG,4/6/2025,"3,105",0,0,Acerto de Inventário,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,REFEITORIO COZINHA FRIA,NORMAL - 8H,OT25020231,464215,"F&V, Pão & Iogurtes",CFLA0001,Laranja lavada,"45,57",0,"45,57",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020444,464380,"F&V, Pão & Iogurtes",CFLI0002,Lima lavada,"2,016",0,"2,016",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020444,464380,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,621",0,"3,621",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020444,464380,"F&V, Pão & Iogurtes",CFPE0021,PERA XL,"1,424",0,"1,424",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020444,464380,"F&V, Pão & Iogurtes",CFUV0002,Uva branca lavada,"1,47",0,"1,47",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020445,464381,"F&V, Pão & Iogurtes",CVFU0001,Funcho bolbo lavado,"0,313",0,"0,313",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020446,464382,"F&V, Pão & Iogurtes",CEMA0001,Malaguetas vermelhas,"0,046",0,"0,046",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020510,464445,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,"0,706",0,"0,706",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020508,464443,"F&V, Pão & Iogurtes",CVFU0001,Funcho bolbo lavado,"3,345",0,"3,345",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020520,464455,Secos,CVFE0016,Feijão cozido com tomate,"0,294",0,"0,294",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020515,464450,Congelados,PIDL0296,CHICKEN CURRY PANAENG YP,34,0,34,#N/A,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020503,464438,Consumíveis,ELLU2006,Luvas nitrilo azuis tamanho XL,600,0,600,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE EK,NORMAL,OT25020448,464384,"F&V, Pão & Iogurtes",CEMA0001,Malaguetas vermelhas,"0,001",0,"0,001",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE EK,NORMAL,OT25020448,464384,Refrigerados,BQCA0004,Qjo Chevre Halal,"0,065",0,"0,065",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU.,NORMAL,OT25020473,464408,Secos,ACGE0002,Geleia morango p.v.30gr,195,0,195,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU.,NORMAL,OT25020471,464406,Secos,PCBO0050,"BOLACHA CROCANTE SESAMO, ABO.LINH. PACK1",16,0,16,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25020459,464395,Secos,MRSU0008,Sumo laranja 200ml,41,0,41,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25020459,464395,Congelados,PICA0050,CARROT KHEER 1006041,3,0,3,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL - 8H,OT25020290,464272,Congelados,PICA0050,CARROT KHEER 1006041,11,0,11,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL - 8H,OT25020290,464272,Secos,MRSU0008,Sumo laranja 200ml,28,13,15,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL - 8H,OT25020359,464331,Refrigerados,BQVN0003,VIOLIFE CHEDDAR BARRA,"0,084",0,"0,084",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - AC,NORMAL,OT25020459,464395,Congelados,PICA0050,CARROT KHEER 1006041,3,0,3,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25020552,464487,Congelados,PISA0051,SALTED CARAMEL SAUCE 1006032,"0,331",0,"0,331",KG,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,CRC,NORMAL,OT25020466,464402,Secos,ELLU2006,Luvas nitrilo azuis tamanho XL,1 000,600,400,UN,4/6/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25020613,464545,Refrigerados,BLIO5052,Iog grego magro natural,7,0,7,UN,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25020613,464545,Refrigerados,BQVN0003,VIOLIFE CHEDDAR BARRA,"0,17",0,"0,17",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25020605,464537,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,35",0,"3,35",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25020869,464723,"F&V, Pão & Iogurtes",CFPE0005,Pera lavada,"5,579",0,"5,58",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25020873,464727,"F&V, Pão & Iogurtes",CVRD0001,Radiccio lavado,12,"9,99","2,01",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25020866,464720,Secos,CVPE0008,PEPINOS CONSERVA,"0,05",0,"0,05",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Acerto de Inventário,COZINHA FRIA,NORMAL,OT25020877,464731,Refrigerados,BQMI0012,Qjo mistura barra,"0,26",0,"0,26",KG,4/7/2025,"8,39",0,0,Acerto de Inventário,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25020613,464545,Refrigerados,BQVN0003,VIOLIFE CHEDDAR BARRA,"0,15",0,"0,15",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25020922,464771,Congelados,DBVA0002,Vaca vazia,"6,1",0,"6,1",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020712,464584,Refrigerados,BQCA0004,Qjo Chevre Halal,"0,42",0,"0,42",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020823,464680,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,"0,5",1,"-0,5",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020710,464582,"F&V, Pão & Iogurtes",CFMI0003,Mirtilo fresco lavado,"1,01",0,"1,01",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020710,464582,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,"3,16",0,"3,16",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25020710,464582,"F&V, Pão & Iogurtes",CVRD0001,Radiccio lavado,"0,45",0,"0,45",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,REFEITÓRIO COZINHA FRIA,NORMAL-8H,OT25020496,464431,"F&V, Pão & Iogurtes",CFPE0005,Pera lavada,"34,02",12,"22,02",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020843,464697,Secos,CVFE0016,Feijão cozido com tomate,"0,29",0,"0,29",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020830,464685,Refrigerados,CVAL0037,ALMÔNDEGAS VEGAN,"0,57",0,"0,57",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25020840,464694,"F&V, Pão & Iogurtes",CFMI0003,Mirtilo fresco lavado,"0,02",0,"0,02",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25020714,464586,Refrigerados,BQCA0004,Qjo Chevre Halal,"0,13",0,"0,13",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU.,NORMAL,OT25020782,464642,Refrigerados,BQCA0032,QJO CABRA ARTESANAL 60GRS,10,0,10,UN,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - AC,NORMAL,OT25020813,464670,Congelados,PITO0029,TOMATO e CHEDD. CHEE.FRITTATA159100860,1,0,1,UN,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DELTA,NORMAL,OT25020810,464667,Secos,NGSN0021,SNACK CHOCOLATE MILKBAR BRANCO,1,0,1,#N/A,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25020455,464391,Congelados,PICA0050,CARROT KHEER 1006041,5,0,5,UN,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25020757,464621,Congelados,PISA0051,SALTED CARAMEL SAUCE 1006032,"0,32",0,"0,32",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25020746,464610,"F&V, Pão & Iogurtes",CFMI0003,Mirtilo fresco lavado,"3,58","2,81","0,78",KG,4/7/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25020915,464764,Refrigerados,BQBU0002,Qjo Mozarella bolas Halal,"0,05",0,"0,05",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25021223,464958,Refrigerados,BQVN0004,VIOLIFE CHEDDAR FATIADO 200GR,"1,65","1,5","0,15",#N/A,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25021084,464855,Refrigerados,BQBU0002,Qjo Mozarella bolas Halal,"0,13",0,"0,13",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25021020,464799,Refrigerados,BQBU0002,Qjo Mozarella bolas Halal,"1,34",0,"1,34",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25021021,464800,Refrigerados,BQBU0002,Qjo Mozarella bolas Halal,"0,12",0,"0,12",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,EXTRA,OT25021019,--,"F&V, Pão & Iogurtes",CVTO0015,Tomate cherry c/pe,9,"5,56","3,44",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25021036,464815,Consumíveis,ELLU2006,Luvas nitrilo azuis tamanho XL,700,0,700,UN,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25021052,464828,Refrigerados,BQBU0002,Qjo Mozarella bolas Halal,"0,69",0,"0,69",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25021046,464823,Refrigerados,CVAL0037,ALMÔNDEGAS VEGAN,"0,28",0,"0,28",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25021048,464824,"F&V, Pão & Iogurtes",CVBA0027,Batata doce roxa lavada,"22,66","7,73","14,93",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25021048,464824,"F&V, Pão & Iogurtes",CVJU0005,Juliana alho frances,"19,06",6,"13,06",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25021046,464823,"F&V, Pão & Iogurtes",CVFU0001,Funcho bolbo lavado,"3,2",0,"3,2",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Acerto de Inventário,TSU.,NORMAL,OT25021146,464889,Refrigerados,BQVA0083,Qjo vaca presid fund light ind,73,60,13,UN,4/8/2025,18,0,0,Acerto de Inventário,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - AA,NORMAL,OT25021116,464866,Secos,PICA0050,CARROT KHEER 1006041,8,0,8,UN,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25021173,464916,Congelados,PISA0051,SALTED CARAMEL SAUCE 1006032,"0,32",0,"0,32",KG,4/8/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25021453,465142,Consumíveis,ELMA1007,MASCARAS CIRURGICAS,800,150,650,UN,4/9/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25021487,465175,Refrigerados,BQVN0003,VIOLIFE CHEDDAR BARRA,"0,17",0,"0,17",KG,4/9/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25021472,465161,"F&V, Pão & Iogurtes",CEMA0001,Malaguetas vermelhas,"0,05",0,"0,05",KG,4/9/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25021531,,Congelados,PIEK0104,PENNE WITH BEEF BOLOGNESE - FC,1,0,1,#N/A,4/9/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25021118,464869,Congelados,PIFC0005,F/c cont break tray 3344827,1,0,1,EMB,4/9/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25021118,464869,Congelados,PIFC0006,F/c break almond croi 3344830,1,0,1,EMB,4/9/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25021523,465211,"F&V, Pão & Iogurtes",CFLA0002,Laranja p/sumo,"115,44","92,6","22,84",KG,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25021773,465386,Refrigerados,BQMI0012,Qjo mistura barra,"0,26",0,"0,26",KG,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25021770,465383,Refrigerados,BQVN0003,VIOLIFE CHEDDAR BARRA,"0,1",0,"0,1",KG,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25021789,465401,Congelados,DBVA0002,Vaca vazia,"0,2",0,"0,2",KG,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25021790,465402,Congelados,DBVA0002,Vaca vazia,"6,1",0,"6,1",KG,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,EXTRA,OT25021753,--,Congelados,PIEK0104,PENNE WITH BEEF BOLOGNESE - FC,6,0,6,#N/A,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - KOREIA,NORMAL,OT25021653,465279,"F&V, Pão & Iogurtes",CEMA0002,Malaguetas verdes,"0,03",0,"0,03",KG,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DELTA,NORMAL,OT25021645,465272,Congelados,PIDL0298,VARIETY BREAD ROLLS SOURDOUGH ASSORTED,3,1,2,#N/A,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DELTA,NORMAL,OT25021646,465273,Congelados,PIDL0298,VARIETY BREAD ROLLS SOURDOUGH ASSORTED,7,0,7,#N/A,4/10/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25021809,465410,Secos,BLIO5052,Iog grego magro natural,9,0,9,UN,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25021809,465417,"F&V, Pão & Iogurtes",BLIO5052,Iog grego magro natural,9,0,9,UN,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Acerto de Inventário,COZINHA FRIA,NORMAL-8H,OT25021825,465431,Congelados,PPBA0082,BAGUETE COM SEMENTES 100GR,28,0,28,UN,4/11/2025,46,0,0,Acerto de Inventário,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25022112,465631,Refrigerados,BQMI0012,Qjo mistura barra,"0,33",0,"0,33",KG,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,EXTRA,OT25022056,REQ EXTRA,Secos,PIEK0100,PENNE WITH BEEF BOLOGNESE - YC,43,0,43,#N/A,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25021704,465327,"F&V, Pão & Iogurtes",CEMA0001,Malaguetas vermelhas,"0,05",0,"0,05",KG,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Acerto de Inventário,COZINHA QUENTE - EK,NORMAL,OT25022044,465575,"F&V, Pão & Iogurtes",CVAI0001,Aipo talos,"1,66",0,"1,66",KG,4/11/2025,3,0,0,Acerto de Inventário,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25022043,465574,Refrigerados,BQCA0004,Qjo Chevre Halal,"0,13",0,"0,13",KG,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU,NORMAL,OT25021964,465496,Secos,PMPA0016,PASTA POT BACON e CEBOLA KNORR 51GR,19,0,19,#N/A,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DELTA,NORMAL,OT25021958,465490,Congelados,PIDL0298,VARIETY BREAD ROLLS SOURDOUGH ASSORTED,3,0,3,#N/A,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DELTA,NORMAL,OT25022048,Extra,Congelados,PIDL0298,VARIETY BREAD ROLLS SOURDOUGH ASSORTED,3,0,3,#N/A,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,OBR,NORMAL,OT25021962,465494,"F&V, Pão & Iogurtes",CFFR0026,FRUTA SALADA,3,0,3,#N/A,4/11/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25022422,465834,Refrigerados,BQMI0012,Qjo mistura barra,"0,26",0,"0,26",KG,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Acerto de Inventário,COZINHA FRIA - EK,NORMAL,OT25022316,465778,Secos,ACME0006,MELAÇO DE ROMÃ,"0,09",0,"0,09",L,4/12/2025,"3,55",0,0,Acerto de Inventário,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25022276,465739,Congelados,CVBA0012,Batata rosti congelada,"1,05",0,"1,05",KG,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25022277,465740,Refrigerados,BQBU0002,Qjo Mozarella bolas Halal,"0,72",0,"0,72",KG,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25022281,465744,Congelados,PIDL0296,CHICKEN CURRY PANAENG YP,2,,2,#N/A,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25022322,465782,Secos,CMCA0002,Caldo galinha Halal,"0,03",0,"0,03",KG,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25022323,465783,Refrigerados,BQCA0004,Qjo Chevre Halal,"0,13",0,"0,13",KG,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DELTA,NORMAL,OT25022231,465694,Congelados,PIDL0298,VARIETY BREAD ROLLS SOURDOUGH ASSORTED,7,0,7,#N/A,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DELTA,NORMAL,OT25022230,465693,Congelados,PIDL0298,VARIETY BREAD ROLLS SOURDOUGH ASSORTED,3,0,3,#N/A,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,PASTELARIA,EXTRA,OT25022388,extra,"F&V, Pão & Iogurtes",CFGR0001,Groselha,"0,1",0,"0,1",KG,4/12/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-A pedir à FF,COZINHA FRIA,NORMAL-8H,OT25022402,465856,Refrigerados,BQQU0001,Qjo quinta da cabreira,"1,63",0,"1,63",KG,4/13/2025,0,"142,16",0,A pedir à FF,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25022630,466008,"F&V, Pão & Iogurtes",CVRD0001,Radiccio lavado,13,"10,03","2,97",KG,4/13/2025,0,0,0,Sem Stock Físico e BC,
abr.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,EXTRA,OT25022514,EXTRA,Congelados,PICH0154,Chicken nugg e swee mash 71061,60,40,20,UN,4/13/2025,0,0,0,Sem Stock Físico e BC,
